date,supplier,region,transport,delay,weather,demand,inventory,traffic,port_delay,order_value,fuel_cost,risk
2026-01-07,Supplier_15,2,3,3,0,1,77,0,1,3026,2.84,Medium
2025-06-04,Supplier_290,4,3,2,3,2,34,2,1,2336,2.44,Medium
2025-09-18,Supplier_370,3,1,3,3,0,27,2,0,4389,2.88,Medium
2025-09-21,Supplier_255,1,1,4,3,1,86,1,0,777,3.31,Medium
2025-12-12,Supplier_131,4,0,9,2,1,48,2,1,4120,4.46,High
2025-09-24,Supplier_45,3,1,6,3,0,62,1,1,2622,3.97,Medium
2026-02-20,Supplier_358,1,3,12,2,0,19,0,1,535,4.99,High
2026-01-14,Supplier_188,1,3,4,2,0,18,0,1,4784,2.51,Medium
2025-10-25,Supplier_454,0,3,10,0,0,70,2,0,3998,4.74,Low
2025-10-06,Supplier_194,0,3,7,0,2,52,1,1,3697,3.94,Medium
2025-09-09,Supplier_180,4,1,10,1,2,95,1,1,1026,4.16,Low
2026-01-10,Supplier_14,0,1,1,2,1,26,1,1,4284,2.26,Medium
2025-05-14,Supplier_491,1,1,12,2,0,48,1,1,2762,5.34,High
2026-01-28,Supplier_8,1,1,8,1,0,26,2,0,3857,4.19,Medium
2026-01-02,Supplier_352,0,1,6,3,1,35,0,1,4581,3.51,Medium
2025-06-22,Supplier_404,0,1,11,0,2,62,0,1,2835,4.59,Medium
2026-01-20,Supplier_365,1,2,12,1,1,35,0,0,2683,4.85,Medium
2025-12-12,Supplier_103,1,1,12,2,0,83,0,0,2753,5.36,High
2025-06-24,Supplier_49,2,0,8,0,1,87,1,0,4497,4.4,Medium
2025-09-24,Supplier_159,0,1,12,2,1,71,0,1,799,4.68,Medium
2026-01-12,Supplier_169,1,1,11,3,2,24,0,0,3813,5.0,High
2025-07-08,Supplier_264,0,1,11,3,2,96,1,0,2012,4.86,High
2025-12-14,Supplier_7,0,3,11,0,1,62,1,1,3506,4.63,Medium
2026-02-09,Supplier_316,4,3,5,2,1,47,1,1,4295,3.58,Medium
2025-11-20,Supplier_359,2,1,6,1,0,19,1,0,2685,3.53,Medium
2025-05-16,Supplier_289,2,0,1,1,0,82,2,0,2259,2.31,Medium
2026-01-28,Supplier_55,3,3,9,0,0,98,2,0,1786,4.35,Low
2025-10-26,Supplier_293,1,2,9,0,0,21,1,1,4377,4.22,Low
2025-05-01,Supplier_229,3,2,5,0,2,49,2,0,2806,3.05,Medium
2025-11-01,Supplier_165,4,2,10,1,2,97,2,1,3732,4.43,High
2026-02-25,Supplier_256,4,0,9,1,2,65,1,1,2082,4.07,Medium
2026-03-20,Supplier_443,0,1,6,2,2,47,2,0,2533,3.08,Medium
2026-03-01,Supplier_43,3,3,8,1,0,70,2,1,3227,4.38,Medium
2026-01-05,Supplier_325,3,3,2,3,0,95,1,1,785,2.5,Low
2025-06-15,Supplier_52,0,2,8,1,0,31,2,1,2592,3.91,Medium
2026-03-16,Supplier_277,1,2,3,0,2,23,2,1,3789,2.8,Low
2025-10-07,Supplier_14,2,1,1,0,1,8,2,1,3510,2.66,Low
2026-01-27,Supplier_181,0,0,11,1,2,85,2,1,4733,4.54,High
2025-06-21,Supplier_320,0,0,3,1,0,44,2,1,3490,2.64,Medium
2025-06-12,Supplier_13,4,2,7,2,2,97,0,1,4924,3.4,Medium
2026-03-28,Supplier_449,4,1,7,0,0,88,0,1,4853,4.1,Low
2026-02-12,Supplier_147,4,0,8,1,1,82,0,1,3125,4.19,Medium
2025-07-30,Supplier_329,4,3,8,3,2,92,0,0,1848,3.88,Low
2025-08-21,Supplier_224,3,0,12,0,0,49,0,0,3959,5.19,Medium
2025-10-19,Supplier_59,2,0,11,1,1,11,0,1,1033,5.11,Medium
2025-08-13,Supplier_434,3,2,6,2,2,60,0,0,3563,3.66,Low
2025-12-29,Supplier_240,3,3,3,2,0,98,0,1,4999,2.47,Low
2025-11-07,Supplier_370,4,2,3,1,1,85,1,1,3879,3.15,Medium
2026-03-10,Supplier_395,1,1,7,0,2,96,2,0,4289,4.12,Low
2025-08-04,Supplier_231,4,2,6,1,0,76,0,1,3346,3.68,Low
2025-10-07,Supplier_188,1,2,5,2,0,16,0,0,2320,2.84,Medium
2025-10-30,Supplier_183,4,2,10,1,2,65,2,0,3893,4.84,Medium
2026-01-17,Supplier_237,0,1,6,1,2,42,2,1,1694,3.51,Medium
2025-06-09,Supplier_121,0,0,9,2,2,47,0,0,4236,4.65,High
2025-06-27,Supplier_184,1,3,5,0,2,84,1,0,2782,3.42,Low
2025-05-10,Supplier_162,3,3,8,0,2,78,0,1,543,4.47,Low
2025-09-27,Supplier_427,0,1,10,3,1,62,0,1,984,5.0,High
2026-03-27,Supplier_256,4,3,5,2,0,79,1,1,1301,3.07,Medium
2025-05-04,Supplier_18,4,1,8,3,2,65,0,1,3289,4.15,Medium
2025-11-16,Supplier_370,1,3,4,2,1,92,1,0,2883,2.78,Low
2025-09-06,Supplier_90,3,3,11,1,1,89,1,0,3777,4.58,High
2025-09-23,Supplier_341,4,0,11,1,2,41,1,0,1618,4.29,High
2026-04-08,Supplier_495,4,1,10,3,0,75,0,1,1511,4.28,High
2025-05-29,Supplier_403,2,3,11,3,0,44,1,0,4161,4.34,High
2025-11-20,Supplier_76,3,3,8,2,0,25,0,1,1207,3.68,Medium
2025-07-04,Supplier_325,3,3,9,3,1,8,1,0,4825,4.49,High
2025-12-03,Supplier_457,0,3,6,1,1,17,2,1,1160,3.23,Low
2026-03-04,Supplier_451,4,2,10,1,0,53,0,0,4912,4.99,Low
2025-04-29,Supplier_274,3,3,6,0,1,31,1,0,3348,3.7,Medium
2025-10-11,Supplier_114,1,2,11,3,2,45,2,1,1093,5.08,Medium
2025-04-30,Supplier_239,4,2,7,3,1,27,1,0,1763,3.64,High
2025-12-25,Supplier_423,2,3,7,2,2,81,2,1,3273,4.07,High
2025-12-13,Supplier_477,0,1,1,2,1,83,1,0,991,2.46,Medium
2026-02-22,Supplier_50,2,1,9,0,0,57,1,1,2013,4.02,Medium
2026-04-01,Supplier_486,1,0,2,1,2,16,0,1,2254,2.01,Low
2025-08-24,Supplier_148,3,3,4,2,1,28,2,1,4512,2.58,Low
2025-09-06,Supplier_424,0,3,9,2,1,13,0,1,4379,4.27,Medium
2025-08-14,Supplier_47,3,1,8,3,1,24,2,0,737,4.43,High
2025-04-14,Supplier_239,0,0,4,2,0,61,1,0,4331,2.99,Medium
2025-05-14,Supplier_207,2,3,12,0,0,73,2,1,4919,4.54,High
2025-07-10,Supplier_223,3,1,9,3,1,93,0,1,4266,4.61,Medium
2025-10-19,Supplier_362,4,3,3,2,2,91,0,0,4949,3.21,Medium
2025-05-20,Supplier_324,3,1,8,1,2,69,1,1,1760,4.31,Low
2025-06-13,Supplier_382,2,2,3,2,2,36,1,0,4604,3.22,Medium
2025-05-04,Supplier_244,1,0,2,2,1,95,2,1,2838,2.12,Low
2026-01-17,Supplier_77,0,1,2,1,2,49,1,0,4658,2.98,Low
2025-11-10,Supplier_182,2,1,6,3,0,28,2,0,2746,3.29,High
2025-09-21,Supplier_425,2,0,5,3,2,8,2,1,4167,3.64,High
2025-04-23,Supplier_449,3,1,4,2,0,50,2,1,3283,2.87,Medium
2026-04-06,Supplier_220,1,2,2,1,1,83,0,1,4383,2.58,Low
2026-04-01,Supplier_47,0,0,4,1,2,15,2,0,2839,2.78,Low
2026-03-19,Supplier_442,4,1,4,2,1,41,1,1,2263,3.06,Medium
2025-12-24,Supplier_140,0,3,4,1,1,73,0,0,1630,2.97,Medium
2025-10-24,Supplier_156,1,2,12,0,2,64,1,1,4021,5.29,Medium
2025-06-30,Supplier_188,2,3,3,3,0,92,1,0,4321,2.68,Medium
2025-07-11,Supplier_270,4,1,3,3,1,21,0,0,3857,3.2,Low
2025-07-18,Supplier_312,1,1,10,3,0,7,1,0,2957,4.88,High
2025-09-14,Supplier_305,1,3,12,1,2,31,2,1,3280,5.14,High
2025-09-05,Supplier_399,4,0,9,2,1,10,2,1,3087,4.15,High
2026-02-02,Supplier_382,0,1,6,1,0,84,1,0,4127,3.99,Low
2025-05-26,Supplier_412,2,1,9,2,2,73,1,0,4870,4.23,Medium
2025-07-21,Supplier_12,4,2,2,0,1,28,2,1,4045,2.97,Low
2025-09-19,Supplier_319,2,2,2,0,0,97,2,1,3451,2.54,Low
2026-02-26,Supplier_423,0,0,1,3,1,54,0,1,4269,2.48,Medium
2025-12-14,Supplier_219,0,0,6,0,1,38,1,1,3753,3.12,Medium
2025-08-09,Supplier_216,0,1,6,1,0,87,2,1,4137,3.92,Low
2025-05-21,Supplier_91,2,3,6,3,2,34,1,1,763,3.39,High
2026-02-21,Supplier_375,0,2,1,3,2,22,2,1,3079,2.44,Medium
2025-09-28,Supplier_277,4,3,2,2,0,63,2,0,3427,2.4,Medium
2025-11-28,Supplier_176,2,3,1,0,1,28,0,1,1629,1.94,Low
2026-02-24,Supplier_233,1,2,5,1,1,9,2,1,4719,3.26,Medium
2025-10-04,Supplier_44,2,2,5,2,1,83,1,1,3695,3.3,Low
2026-04-14,Supplier_487,1,3,1,3,1,19,0,0,3274,2.41,Medium
2026-02-19,Supplier_3,3,0,1,0,2,82,2,1,3083,1.9,Medium
2025-12-21,Supplier_89,4,0,12,3,2,90,2,1,632,5.41,Medium
2025-10-28,Supplier_408,1,2,11,2,1,64,0,1,1638,4.34,Medium
2025-11-09,Supplier_403,1,0,1,2,0,62,2,0,1557,2.6,Low
2025-05-02,Supplier_463,3,3,12,3,1,87,0,0,4744,5.05,High
2026-01-23,Supplier_93,2,1,2,2,0,28,2,1,3652,2.92,Medium
2025-09-20,Supplier_39,2,1,5,0,1,34,2,0,2271,3.66,Low
2026-02-21,Supplier_235,3,2,8,3,2,60,1,1,4550,4.38,High
2025-12-17,Supplier_185,1,2,4,1,1,53,1,1,1489,3.24,Medium
2025-12-12,Supplier_226,0,2,8,2,2,40,1,1,2975,4.11,Medium
2025-09-08,Supplier_445,4,0,1,3,2,40,0,1,4700,2.55,Medium
2025-08-16,Supplier_201,2,0,1,2,2,53,2,1,1409,2.49,Medium
2026-04-13,Supplier_459,0,3,3,3,2,74,1,1,2864,2.83,Medium
2025-09-29,Supplier_344,2,2,2,2,0,84,1,1,3013,2.06,Medium
2025-06-05,Supplier_199,0,1,11,3,2,72,0,1,929,4.99,Medium
2025-06-17,Supplier_349,4,0,4,3,0,43,1,0,4373,3.28,Low
2026-04-05,Supplier_97,0,3,8,3,2,42,0,1,3675,3.82,High
2025-12-19,Supplier_339,0,0,5,3,2,86,2,0,543,2.98,High
2025-10-20,Supplier_249,0,1,10,3,1,54,1,1,1347,4.55,Medium
2025-06-02,Supplier_245,2,2,7,3,0,37,1,1,1503,3.47,Medium
2026-01-23,Supplier_43,1,2,4,3,0,66,0,0,4613,2.75,Medium
2025-04-21,Supplier_20,1,1,8,3,1,91,2,0,2225,4.31,Medium
2025-06-16,Supplier_33,1,3,8,3,0,25,0,1,3661,4.44,High
2026-03-18,Supplier_164,3,3,6,2,0,34,1,0,2178,3.67,Medium
2026-04-05,Supplier_35,0,3,7,2,2,77,0,1,1113,3.65,Medium
2025-11-07,Supplier_124,1,3,9,3,2,71,1,1,2283,4.47,Medium
2025-04-23,Supplier_90,4,3,8,3,1,38,1,1,1098,3.99,Medium
2025-04-28,Supplier_131,0,0,6,1,1,44,0,1,4515,3.59,Medium
2025-12-09,Supplier_444,1,1,7,2,2,51,1,0,1938,3.91,Medium
2025-07-27,Supplier_363,0,2,7,0,2,31,2,0,3248,4.0,Medium
2025-08-06,Supplier_384,3,2,4,1,2,53,1,0,2646,3.45,Low
2026-03-30,Supplier_54,0,1,8,2,1,67,0,0,3054,4.01,Medium
2025-06-11,Supplier_230,4,2,1,0,0,42,2,0,2617,2.24,Low
2025-05-11,Supplier_282,0,2,8,2,1,75,2,0,4511,3.77,Medium
2025-11-22,Supplier_181,2,2,2,3,2,83,2,1,559,2.68,Medium
2025-12-02,Supplier_226,3,1,9,1,2,86,0,1,3727,4.03,Low
2026-01-04,Supplier_55,1,3,10,2,0,35,2,0,1797,4.23,High
2025-09-27,Supplier_325,0,0,2,0,2,10,2,0,3293,2.88,Medium
2025-08-23,Supplier_470,0,3,10,0,1,94,0,1,1320,4.78,Medium
2025-10-27,Supplier_32,1,3,7,3,1,6,1,1,3107,3.53,Medium
2025-06-05,Supplier_165,2,3,11,2,0,86,1,0,1820,5.21,High
2026-03-20,Supplier_201,3,3,3,2,2,92,0,1,3332,2.73,Medium
2025-09-20,Supplier_398,1,1,6,2,1,77,2,1,3728,3.99,Medium
2025-09-12,Supplier_401,2,3,4,2,1,65,2,1,3743,3.43,Medium
2026-02-08,Supplier_2,3,0,1,0,1,73,0,1,1217,2.45,Low
2026-03-01,Supplier_72,3,1,6,1,0,50,0,1,638,3.03,Medium
2025-07-14,Supplier_148,2,2,7,0,2,38,1,0,2497,4.09,Low
2025-12-07,Supplier_230,3,0,7,1,0,95,1,0,4312,3.74,Medium
2026-02-02,Supplier_344,4,1,4,3,1,82,2,1,4247,2.88,Low
2026-01-07,Supplier_187,0,3,12,3,1,61,1,0,4932,4.95,Medium
2025-10-07,Supplier_61,3,2,4,0,2,53,0,0,727,2.83,Low
2025-08-27,Supplier_378,2,1,11,0,1,81,1,0,2491,4.69,Medium
2025-12-14,Supplier_212,1,0,5,1,0,22,0,0,4735,3.04,Medium
2025-04-16,Supplier_274,3,3,11,1,2,55,2,1,4909,4.52,High
2026-03-26,Supplier_219,0,2,7,1,2,88,0,1,1288,3.98,Low
2025-04-24,Supplier_7,1,3,4,3,0,85,0,1,1885,2.76,Medium
2026-02-20,Supplier_117,4,3,8,1,0,10,2,1,919,3.52,High
2025-09-28,Supplier_374,3,1,7,3,2,81,2,0,2542,3.5,High
2025-05-22,Supplier_29,2,3,7,2,0,67,1,0,3379,3.26,Low
2026-01-18,Supplier_263,4,3,2,3,0,14,1,0,4680,2.65,Medium
2026-03-05,Supplier_401,4,3,11,1,1,87,2,0,2291,5.14,High
2025-07-26,Supplier_307,0,0,7,0,0,6,2,1,2151,3.46,Medium
2025-09-13,Supplier_475,3,3,6,1,2,77,1,0,2462,3.94,Low
2025-07-26,Supplier_306,1,3,1,1,2,7,0,0,4331,2.12,Low
2025-08-24,Supplier_434,0,1,3,0,2,89,2,1,2974,2.7,Low
2025-10-23,Supplier_213,2,0,2,0,2,99,2,0,540,2.03,Medium
2025-10-09,Supplier_358,2,0,7,0,1,90,1,0,3962,3.92,Medium
2025-11-29,Supplier_373,1,2,1,2,1,100,1,0,751,1.81,Medium
2026-01-03,Supplier_267,3,3,4,3,0,55,1,1,1332,3.29,Medium
2025-10-08,Supplier_315,3,2,5,2,2,97,0,1,3556,3.25,Medium
2026-03-31,Supplier_400,0,1,7,2,2,31,2,0,514,3.52,Medium
2025-07-16,Supplier_111,0,0,5,3,0,63,0,1,2281,3.1,Medium
2025-07-03,Supplier_69,2,1,12,0,0,6,0,0,2924,4.83,Medium
2025-06-24,Supplier_220,0,0,1,0,1,83,2,0,2801,2.09,Low
2025-06-19,Supplier_473,0,2,8,2,1,5,0,1,3924,4.15,Medium
2026-03-21,Supplier_394,4,2,9,2,2,74,1,1,3083,3.99,High
2025-06-15,Supplier_260,2,3,7,3,1,26,0,0,2248,3.93,Medium
2025-08-07,Supplier_458,0,1,8,0,2,43,2,0,2943,3.86,Medium
2026-02-11,Supplier_108,2,1,5,0,0,95,0,0,715,3.1,Low
2026-02-07,Supplier_347,4,3,11,2,0,95,0,0,1064,4.66,Medium
2026-02-07,Supplier_256,3,0,3,3,1,79,2,1,2591,2.63,Medium
2026-01-15,Supplier_226,0,1,7,1,0,16,2,1,2398,4.03,High
2025-09-22,Supplier_61,0,3,3,2,0,59,1,0,2259,2.41,Medium
2025-07-09,Supplier_250,1,0,8,1,1,31,1,0,2392,3.95,Medium
2026-01-20,Supplier_165,3,3,9,2,2,25,2,1,4819,4.08,High
2026-01-14,Supplier_144,2,3,4,3,1,80,2,0,4079,3.5,Low
2025-11-25,Supplier_131,0,3,8,3,2,53,0,1,1976,4.39,Low
2025-08-02,Supplier_498,0,1,3,0,0,94,2,1,3830,2.74,Low
2026-01-07,Supplier_152,4,3,7,0,0,68,1,1,4486,3.6,Medium
2025-09-07,Supplier_439,2,1,2,1,1,75,1,0,3624,2.65,Low
2025-12-11,Supplier_368,3,0,2,1,1,18,2,0,4523,2.33,Low
2025-08-01,Supplier_370,4,1,10,2,2,21,0,0,4051,4.31,High
2025-11-16,Supplier_145,3,1,3,0,0,37,0,0,3127,2.8,Low
2025-08-18,Supplier_374,1,2,1,1,2,50,0,0,3723,2.27,Low
2025-11-28,Supplier_332,0,1,10,3,2,32,1,0,4923,4.67,Medium
2026-04-09,Supplier_58,0,1,9,1,0,62,1,1,2980,3.88,Low
2025-09-28,Supplier_213,3,3,2,1,2,93,2,0,3663,2.2,Low
2025-06-24,Supplier_106,4,1,3,0,2,73,1,1,960,2.53,Low
2025-10-26,Supplier_462,2,2,10,2,2,32,2,1,1613,4.58,Medium
2025-08-31,Supplier_22,2,2,11,2,1,20,1,0,4866,5.14,High
2025-09-21,Supplier_114,0,0,3,3,2,6,2,1,3117,3.06,Medium
2025-05-25,Supplier_298,2,1,9,0,1,46,1,1,4563,3.83,Low
2025-09-30,Supplier_257,3,1,10,1,0,30,1,1,1926,4.65,Medium
2025-11-29,Supplier_446,1,3,11,3,2,59,1,1,2799,4.92,Medium
2025-04-17,Supplier_243,0,1,9,3,0,58,0,0,1942,4.29,Medium
2025-05-16,Supplier_154,0,3,5,2,0,85,1,1,2196,3.2,Medium
2026-01-15,Supplier_428,2,2,5,1,0,75,1,0,523,2.81,Low
2025-07-19,Supplier_32,4,0,7,1,0,33,1,0,2395,3.32,Low
2026-02-05,Supplier_190,0,2,12,0,1,59,2,0,3429,5.16,Medium
2025-10-20,Supplier_154,4,3,11,1,2,74,1,0,835,4.45,High
2025-08-19,Supplier_419,3,2,5,0,1,28,1,0,2104,3.45,Medium
2026-01-31,Supplier_30,4,1,8,2,2,53,1,0,4955,4.25,Medium
2025-09-24,Supplier_101,4,2,3,1,1,95,1,1,2082,2.7,Low
2025-06-27,Supplier_119,3,3,8,2,0,60,0,0,4486,4.07,Medium
2026-01-14,Supplier_219,3,0,1,3,2,94,1,1,4962,2.58,Low
2025-04-29,Supplier_419,2,1,8,1,2,10,2,1,2237,4.25,High
2025-08-24,Supplier_35,3,2,6,3,1,22,1,0,694,3.65,Medium
2026-03-07,Supplier_277,4,3,11,0,2,98,1,1,1932,5.16,Medium
2025-10-28,Supplier_170,1,1,4,1,1,76,0,0,1331,3.09,Low
2026-03-17,Supplier_187,2,0,9,3,1,60,0,1,653,4.11,High
2025-08-26,Supplier_180,1,2,10,3,1,43,0,0,1717,4.31,Medium
2025-10-27,Supplier_263,4,1,11,3,2,44,0,1,4258,4.45,High
2025-07-17,Supplier_290,2,1,5,2,1,32,2,0,1127,3.32,High
2025-09-19,Supplier_433,1,2,10,2,2,50,0,1,857,4.48,High
2025-11-25,Supplier_23,3,1,9,3,1,8,1,1,3179,4.53,Medium
2026-04-12,Supplier_194,2,3,3,2,0,51,2,1,4696,2.71,Medium
2026-01-03,Supplier_33,0,1,1,1,0,64,0,1,3068,2.4,Medium
2026-03-15,Supplier_330,2,0,11,0,1,26,0,1,1492,4.62,Medium
2025-09-22,Supplier_72,2,3,4,3,0,83,1,1,3552,2.6,Medium
2025-09-28,Supplier_401,4,2,5,3,2,60,0,1,1370,3.75,Low
2026-01-01,Supplier_376,1,1,4,0,1,14,0,0,3844,2.75,Medium
2026-04-09,Supplier_252,2,1,5,0,1,19,1,1,2675,3.44,Medium
2025-10-26,Supplier_404,3,2,5,1,2,45,1,1,4453,3.72,Medium
2025-12-12,Supplier_416,4,3,4,2,1,68,0,0,3390,3.31,Low
2026-01-21,Supplier_297,4,3,3,1,1,38,0,0,4025,2.74,Medium
2025-10-24,Supplier_96,4,0,10,0,1,66,1,1,1284,4.74,Medium
2025-09-01,Supplier_328,4,1,4,3,2,61,0,1,1072,2.51,Medium
2026-01-30,Supplier_284,3,1,8,2,1,53,1,0,2027,3.62,Low
2026-04-03,Supplier_429,4,1,9,2,2,83,1,0,1988,4.6,High
2025-09-29,Supplier_216,3,3,4,1,1,66,2,0,1883,2.68,Medium
2025-10-13,Supplier_263,1,0,12,0,2,88,0,0,860,4.66,Medium
2026-04-07,Supplier_218,2,0,1,1,2,52,1,0,3074,1.89,Low
2026-01-12,Supplier_40,3,2,6,3,0,8,2,1,1619,3.79,High
2025-06-21,Supplier_320,4,0,11,2,0,20,2,0,3046,5.1,Medium
2025-05-29,Supplier_48,4,2,7,2,2,17,2,0,3508,4.02,High
2025-12-20,Supplier_11,1,0,10,0,0,83,0,0,938,4.77,Medium
2025-10-29,Supplier_258,3,1,1,1,1,76,0,0,1666,2.46,Medium
2025-08-19,Supplier_37,1,0,5,0,0,81,1,0,820,3.31,Low
2025-12-27,Supplier_394,1,1,10,2,1,28,1,0,3533,4.58,High
2025-10-28,Supplier_243,1,2,6,2,2,29,0,0,4674,3.08,Medium
2025-12-24,Supplier_48,0,1,6,3,1,47,1,1,577,3.23,High
2025-09-01,Supplier_26,1,3,9,3,2,72,0,0,4254,3.9,High
2025-09-29,Supplier_93,0,1,5,3,0,79,2,0,2389,2.98,High
2025-06-30,Supplier_181,0,1,7,1,0,21,2,1,3743,3.85,Medium
2025-12-16,Supplier_358,2,3,12,3,0,68,2,0,3095,4.96,Medium
2025-07-09,Supplier_210,1,3,1,0,0,33,1,1,3422,2.56,Low
2026-04-06,Supplier_240,3,3,11,1,0,95,0,0,1084,4.29,Low
2025-12-19,Supplier_19,4,0,12,0,0,88,0,0,2154,4.54,Medium
2025-06-20,Supplier_115,3,3,4,1,2,99,0,0,3882,3.23,Low
2025-04-14,Supplier_317,2,2,9,2,0,40,1,1,4567,4.06,High
2025-11-03,Supplier_457,3,3,4,1,1,25,2,0,3752,2.77,Medium
2025-11-27,Supplier_387,0,3,4,1,0,57,1,1,2648,3.04,Low
2025-06-12,Supplier_16,2,2,8,2,2,31,2,0,3710,4.28,High
2025-04-26,Supplier_251,3,1,7,1,2,45,0,1,3632,3.58,Medium
2025-11-17,Supplier_433,2,3,9,0,1,71,0,0,1196,4.44,Medium
2025-11-15,Supplier_289,4,2,1,1,2,30,1,1,739,1.79,Low
2025-04-25,Supplier_492,1,3,3,3,2,69,1,1,1148,2.87,Medium
2025-10-05,Supplier_271,2,2,11,2,2,33,0,1,1546,4.53,Medium
2026-02-14,Supplier_55,1,1,12,1,2,90,2,0,4386,4.53,High
2025-06-12,Supplier_356,4,2,5,3,1,24,2,1,1767,3.01,High
2026-02-06,Supplier_122,1,1,5,0,2,26,0,0,3810,2.76,Low
2025-11-09,Supplier_242,0,1,6,2,0,54,1,0,1723,3.12,Medium
2026-03-10,Supplier_234,1,2,1,2,1,91,0,1,1138,2.51,Medium
2025-12-12,Supplier_84,0,2,4,2,1,75,0,0,4171,2.96,Low
2025-11-28,Supplier_85,1,3,5,2,0,9,1,1,4296,3.33,Medium
2025-06-09,Supplier_392,3,1,9,1,1,9,1,1,4802,4.15,Medium
2025-05-22,Supplier_234,3,3,6,0,0,9,1,0,2786,3.82,Medium
2025-10-25,Supplier_124,4,3,1,0,1,82,2,0,3182,1.99,Low
2025-05-12,Supplier_262,2,1,7,3,1,24,0,0,2618,3.61,Medium
2025-09-18,Supplier_375,3,3,11,0,2,9,1,1,2805,4.73,Medium
2026-03-02,Supplier_235,0,2,7,1,1,99,1,0,4043,4.12,Low
2026-04-02,Supplier_34,3,1,7,1,0,5,1,1,2919,4.08,Low
2026-02-27,Supplier_408,3,2,11,1,0,38,2,0,3313,5.14,Medium
2025-12-30,Supplier_446,2,3,5,1,2,23,0,0,1866,3.71,Medium
2025-12-23,Supplier_43,2,0,11,2,1,78,0,1,4018,4.81,Medium
2025-07-10,Supplier_374,2,3,11,0,0,18,1,0,4098,4.44,Medium
2025-11-05,Supplier_120,1,2,4,3,0,30,2,0,1639,3.25,High
2026-02-07,Supplier_486,4,3,9,2,2,64,0,1,1207,3.87,Medium
2026-03-27,Supplier_110,0,2,8,0,1,76,2,0,572,4.03,Medium
2025-10-15,Supplier_336,0,1,10,2,1,63,0,0,3227,4.67,Low
2026-03-06,Supplier_389,0,0,1,3,2,20,0,0,2676,2.04,Medium
2026-03-28,Supplier_15,4,1,11,3,0,39,2,0,4242,4.92,Medium
2026-01-13,Supplier_47,1,0,10,2,2,90,2,0,3650,4.77,Medium
2026-02-07,Supplier_227,0,3,5,0,1,27,2,0,4914,3.47,Medium
2025-08-30,Supplier_438,4,0,1,1,0,35,0,0,1896,2.52,Medium
2026-02-09,Supplier_327,4,2,2,3,0,77,2,0,4618,2.38,Low
2025-09-01,Supplier_462,3,2,12,3,2,6,2,0,2933,5.14,High
2026-01-15,Supplier_152,3,1,1,2,1,14,1,1,1516,2.64,Medium
2025-06-15,Supplier_6,4,1,4,1,2,63,1,1,2428,3.18,Low
2026-02-14,Supplier_25,2,0,3,2,0,63,1,1,4455,3.02,Low
2025-11-15,Supplier_348,3,2,11,3,1,49,1,0,2744,5.07,Medium
2026-02-18,Supplier_294,0,1,6,1,1,29,0,0,2101,3.45,Medium
2025-07-08,Supplier_245,2,0,10,1,0,100,2,0,3988,4.77,High
2025-07-05,Supplier_376,1,0,9,3,1,9,2,1,2355,4.51,High
2026-02-23,Supplier_9,4,0,5,1,1,86,1,0,814,2.96,Medium
2025-09-18,Supplier_447,4,1,2,0,1,68,0,1,2247,2.84,Medium
2025-12-09,Supplier_266,4,0,10,2,2,30,1,1,665,4.4,High
2025-06-26,Supplier_33,0,3,3,3,0,32,0,0,507,2.4,Medium
2025-07-30,Supplier_413,2,1,6,1,1,57,0,1,4103,3.15,Medium
2026-01-09,Supplier_174,2,3,4,3,2,41,2,1,3464,3.5,High
2025-05-29,Supplier_77,4,0,6,0,2,98,1,0,610,3.44,Low
2025-11-26,Supplier_291,2,0,11,2,0,89,2,0,1100,4.81,High
2025-09-02,Supplier_226,2,1,6,1,0,97,2,0,1767,3.44,Medium
2025-10-13,Supplier_390,1,0,3,1,1,78,2,0,3757,2.74,Medium
2025-06-29,Supplier_415,4,2,9,2,2,34,1,0,4931,4.62,High
2025-09-06,Supplier_325,2,3,12,2,2,17,0,0,2876,5.1,High
2025-07-17,Supplier_260,4,0,4,2,2,51,1,0,4918,2.72,Medium
2025-05-10,Supplier_253,2,3,7,3,0,26,2,0,4656,3.84,Medium
2026-03-16,Supplier_80,2,2,10,0,2,24,2,1,3537,4.87,High
2025-07-06,Supplier_493,4,2,4,1,2,50,1,1,1639,3.26,Medium
2025-09-22,Supplier_54,4,2,7,0,0,68,1,0,4456,4.23,Medium
2026-04-05,Supplier_322,4,3,7,0,1,64,2,1,2147,3.34,Medium
2025-05-25,Supplier_478,3,1,2,0,0,71,2,1,3159,2.16,Low
2025-06-07,Supplier_252,2,1,11,3,0,44,2,0,1718,4.69,High
2026-02-08,Supplier_119,0,2,4,3,0,45,2,1,2448,2.98,Medium
2025-07-11,Supplier_376,3,1,7,0,2,37,0,0,1733,4.03,Low
2025-05-10,Supplier_499,4,0,12,3,1,19,2,0,2221,4.73,High
2025-12-19,Supplier_212,2,2,8,0,0,16,2,0,2942,4.03,Medium
2025-06-19,Supplier_255,3,3,7,0,2,49,2,1,1771,3.35,Medium
2026-03-18,Supplier_134,1,1,3,2,0,49,2,0,4928,2.83,Low
2025-11-19,Supplier_380,4,0,9,2,2,67,1,1,2710,3.78,High
2025-05-28,Supplier_216,1,3,10,0,2,79,0,1,2717,4.65,Medium
2026-04-13,Supplier_214,1,3,11,3,1,82,1,1,2560,4.37,High
